"title,","doi,",authors
GDendrite: On Heterophilous Graph Contexts Mining with Versatile Neural Dendrites Framework,https://doi.org/10.1145/3711896.3736975,"Ruikun Li (Discipline of Business Analytics, The University of Sydney); Ye Xiao (Discipline of Business Analytics, The University of Sydney); Xiaoxiao Ma (Oracle Analytics Cloud, Oracle Corporation); Andrey Vasnev (Discipline of Business Analytics, The University of Sydney); Junbin Gao (Discipline of Business Analytics, The University of Sydney)"
Generalizable Graph Prompt Learning Framework with Model-level Prompt Injection and Two-Stage Prompt Tuning,https://doi.org/10.1145/3711896.3736976,"Mingchen Sun (College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University); Jiahui Hou (College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University); Yutong Zhang (College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University); Yingji Li (College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education, Jilin University); Ying Wang (College of Computer Science and Technology, Jilin University,Key Laboratory of Symbolic Computation and Knowledge Engineering of Ministry of Education)"
Generalized Discords for Time Series Anomaly Detection with Flexible Subsequence Lengths,https://doi.org/10.1145/3711896.3736977,"Makoto Imamura (School of Information and Telecommunication Engineering, Tokai University Educational System)"
Generating by Understanding: Neural Visual Generation with Logical Symbol Groundings,https://doi.org/10.1145/3711896.3736978,"Yifei Peng (State Key Laboratory of CAD&CG, Zhejiang University); Zijie Zha (State Key Laboratory of CAD&CG, Zhejiang University); Yu Jin (State Key Laboratory of CAD&CG, Zhejiang University); Zhexu Luo (Department of Computer and Information Science, University of Pennsylvania); Wang-Zhou Dai (National Key Laboratory for Novel Software Technology, Nanjing University); Zhong Ren (State Key Laboratory of CAD&CG, Zhejiang University); Yao-Xiang Ding (State Key Laboratory of CAD & CG, Zhejiang University); Kun Zhou (State Key Laboratory of CAD & CG, Zhejiang University)"
Generating Long Semantic IDs in Parallel for Recommendation,https://doi.org/10.1145/3711896.3736979,"Yupeng Hou (University of California, San Diego); Jiacheng Li (Meta AI); Ashley Shin (University of California, San Diego); Jinsung Jeon (University of California, San Diego); Abhishek Santhanam (University of California, San Diego); Wei Shao (Meta AI); Kaveh Hassani (Meta AI); Ning Yao (Meta AI); Julian McAuley (University of California, San Diego)"
Generative Imputation with Multi-level Causal Consistency for Variable Subset Forecasting,https://doi.org/10.1145/3711896.3736980,"Qi Hao (SKL-IOTSC, Department of CIS, University of Macau); Yue Gao (Information Science and Technology, Northeast Normal University); Runchang Liang (Information Science and Technology, Northeast Normal University); Yunhe Zhang (SKL-IOTSC, Department of CIS, University of Macau); Pengyang Wang (SKL-IOTSC, Department of CIS, University of Macau)"
Generative Next POI Recommendation with Semantic ID,https://doi.org/10.1145/3711896.3736981,Dongsheng Wang (University of Electronic Science and Technology of China); Yuxi Huang (University of Electronic Science and Technology of China); Shen Gao (University of Electronic Science and Technology of China); Yifan Wang (University of Electronic Science and Technology of China); Chengrui Huang (University of Electronic Science and Technology of China); Shuo Shang (University of Electronic Science and Technology of China)
"Generative Thinking, Corrective Action: User-Friendly Composed Image Retrieval via Automatic Multi-Agent Collaboration",https://doi.org/10.1145/3711896.3736982,"Zhangtao Cheng (School of Information and Software Engineering, University of Electronic Science and Technology of China); Yuhao Ma (University of Electronic Science and Technology of China); Jian Lang (School of Information and Software Engineering, University of Electronic Science and Technology of China); Kunpeng Zhang (Information Systems, University of Maryland); Ting Zhong (Information and Software Engineering, University of Electronic Science and Technology of China); Yong Wang (Aiwen Tech,CSE, Hong Kong University of Science and Technology); Fan Zhou (School of Information and Software Engineering, University of Electronic Science and Technology of China,Key Laboratory of Intelligent Digital Media Technology of Sichuan Province)"
Global Interpretable Graph-level Anomaly Detection Via Prototype,https://doi.org/10.1145/3711896.3736983,"Zhenyu Yang (School of Computing, Macquarie University); Ge Zhang (School of Computer Science and Technology, Donghua University); Jia Wu (School of Computing, Macquarie University); Jian Yang (School of Computing, Macquarie University); Shan Xue (School of Computing, Macquarie University); Amin Beheshti (School of Computing, Macquarie University); Hao Peng (School of Cyber Science and Technology, Beihang University); Quan Z. Sheng (School of Computing, Macquarie University)"
GNN-SKAN: Advancing Molecular Representation Learning with SwallowKAN,https://doi.org/10.1145/3711896.3736984,Ruifeng Li (Zhejiang University); Mingqian Li (Zhejiang Lab); Wei Liu (Shanghai Jiao Tong University); Hongyang Chen (Zhejiang Lab)
GORACS: Group-level Optimal Transport-guided Coreset Selection for LLM-based Recommender Systems,https://doi.org/10.1145/3711896.3736985,"Tiehua Mei (School of Data Science, Fudan University); Hengrui Chen (School of Data Science, Fudan University); Peng Yu (School of Data Science, Fudan University); Jiaqing Liang (School of Data Science, Fudan University); Deqing Yang (School of Data Science, Fudan University)"
GPE: Global Position Embedding for Trajectory Similarity Computation,https://doi.org/10.1145/3711896.3736986,"Yuanjun Liu (School of Computer Science and Technology, Soochow University); Guanfeng Liu (School of Computing, Macquarie University); Qingzhi Ma (School of Computer Science and Technology, Soochow University); Zhixu Li (School of Information, Renmin University of China); Lei Zhao (School of Computer Science and Technology, Soochow University); An Liu (School of Computer Science and Technology, Soochow University)"
Gradients as An Action: Towards Communication-Efficient Federated Recommender Systems via Adaptive Action Sharing,https://doi.org/10.1145/3711896.3736987,"Zhufeng Lu (Software Engineering Institute, East China Normal University); Chentao Jia (Software Engineering Institute, East China Normal University); Ming Hu (School of Computing and Information Systems, Singapore Management University); Xiaofei Xie (School of Computing and Information Systems, Singapore Management University); Mingsong Chen (Software Engineering Institute, East China Normal University)"
GRAND : Graph Reconstruction from potential partial Adjacency and Neighborhood Data,https://doi.org/10.1145/3711896.3736988,Sofiane Azogagh (Université du Québec à Montréal); Zelma Aubin Birba (Université du Québec à Montréal); Josée Desharnais (Université Laval); Sébastien Gambs (Université du Québec à Montréal); Marc-Olivier Killijian (Université du Québec à Montréal); Nadia Tawbi (Université Laval)
Graph Evidential Learning for Anomaly Detection,https://doi.org/10.1145/3711896.3736989,Chunyu Wei (Renmin University of China); Wenji Hu (Renmin University of China); Xingjia Hao (Guangxi University); Yunhai Wang (Renmin University of China); Yueguo Chen (Renmin University of China); Bing Bai (Microsoft MAI); Fei Wang (Cornell University)
Graph Positional Autoencoders as Self-supervised Learners,https://doi.org/10.1145/3711896.3736990,"Yang Liu (School of Computer Science, Beijing University of Posts and Telecommunications); Deyu Bo (Electrical and Computer Engineering, National University of Singapore); Wenxuan Cao (Beijing University of Posts and Telecommunications, School of Computer Science); Yuan Fang (School of Computing and Information Systems, Singapore Management University); Yawen Li (Beijing University of Posts and Telecommunications); Chuan Shi (Institute of Computing Technology, Beijing University of Post and Telecommunication)"
GraphLAMA: Enabling Efficient Adaptation of Graph Language Models with Limited Annotations,https://doi.org/10.1145/3711896.3736991,"Junze Chen (School of Computer Science, Beijing University of Posts and Telecommunications); Cheng Yang (School of Computer Science, Beijing University of Posts and Telecommunications); Shujie Li (Beijing University of Posts and Telecommunications); Zhiqiang Zhang (Ant Group); Yawen Li (Beijing University of Posts and Telecommunications); Junping Du (Beijing University of Posts and Telecommunications); Chuan Shi (Institute of Computing Technology, Beijing University of Post and Telecommunication)"
GRASP: Differentially Private Graph Reconstruction Defense with Structured Perturbation,https://doi.org/10.1145/3711896.3736992,"Zhiyu Guo (Institute of Computing Technology, Chinese Academy of Sciences,University of Chinese Academy of Sciences); Yang Liu (Institute of Computing Technology, Chinese Academy of Sciences,Key Lab of AI Safety, Chinese Academy of Sciences); Xiang Ao (Institute of Computing Technology, Chinese Academy of Sciences,University of Chinese Academy of Sciences); Qing He (Institute of Computing Technology, Chinese Academy of Sciences,University of Chinese Academy of Sciences)"
GuARD: Effective Anomaly Detection through a Text-Rich and Graph-Informed Language Model,https://doi.org/10.1145/3711896.3736993,"Yunhe Pang (School of Computer Science and Engineering, Sun Yat-sen University); Bo Chen (Department of Computer Science and Technology, Tsinghua University); Fanjin Zhang (Department of Computer Science and Technology, Tsinghua University); Yanghui Rao (School of Computer Science and Engineering, Sun Yat-sen University); Evgeny Kharlamov (Bosch Center for Artificial Intelligence, Robert Bosch GmbH); Jie Tang (Department of Computer Science and Technology, Tsinghua University)"
GuardFGL: Similarity-driven Federated Graph Learning with Adversarial Robustness and Membership Privacy,https://doi.org/10.1145/3711896.3736994,"Luying Zhong (Fuzhou University); Xuan Lai (Fuzhou University); Junjie Zhang (Fuzhou University); Zhiqin Huang ( , Fuzhou University); Zheyi Chen (Fuzhou University)"
Harnessing Influence Function in Explaining Graph Neural Networks,https://doi.org/10.1145/3711896.3736995,"Heesoo Jung (Computer Science Engineering, Sungkyunkwan University); Chanyong Kim (Computer Science Engineering, Sungkyunkwan University); Geonhee Han (Artificial Intelligence, Sungkyunkwan University); Hogun Park (Computer Science Engineering, Sungkyunkwan University)"
Hexagon-Net: Heterogeneous Cross-View Aligned Graph Attention Networks for Implied Volatility Surface Prediction,https://doi.org/10.1145/3711896.3736996,"Kaiwei Liang (South China University of Technology); Ruirui Liu (King’s College London); Huichou Huang (City University of Hong Kong,Bayescien Technologies); Johannes Ruf (London School of Economics and Political Science); Peilin Zhao (Tencent AI Lab); Qingyao Wu (South China University of Technology)"
$Hi-PNG:$ Efficient Interval-Filtering ANNS via Hierarchical Interval Partition Navigating Graph,https://doi.org/10.1145/3711896.3736997,"Ming Yang (School of Data Science, Fudan University); Yuzheng Cai (School of Data Science, Fudan University); Weiguo Zheng (School of Data Science, Fudan University)"
HLSAD: Hodge Laplacian-based Simplicial Anomaly Detection,https://doi.org/10.1145/3711896.3736998,"Florian Frantzen (Department of Computer Science, RWTH Aachen University); Michael T. Schaub (Department of Computer Science, RWTH Aachen University)"
Hyperparametric Influence Minimization: Feature-Driven Intervention Beyond Blocking,https://doi.org/10.1145/3711896.3736999,"Bin Xiang (Suzhou Institute for Advanced Research, University of Science and Technology of China)"
MetaEformer: Unveiling and Leveraging Meta-Patterns for Complex and Dynamic Systems Load Forecasting,https://doi.org/10.1145/3711896.3737047,Shaoyuan Huang (Tianjin University); Tiancheng Zhang (Tianjin University); Zhongtian Zhang (Tianjin University); Xiaofei Wang (Tianjin University); Lanjun Wang (Tianjin University); Xin Wang (Tianjin University)
MicroAdapt: Self-Evolutionary Dynamic Modeling Algorithms for Time-evolving Data Streams,https://doi.org/10.1145/3711896.3737048,"Yasuko Matsubara (SANKEN, Osaka University); Yasushi Sakurai (SANKEN, Osaka University)"
Mitigating Data Imbalance in Time Series Classification Based on Counterfactual Minority Samples Augmentation,https://doi.org/10.1145/3711896.3737049,"Lei Wang (School of Big Data and Software Engineering, Chongqing University); Shanshan Huang (School of Big Data and Software Engineering, Chongqing University); Chunyuan Zheng (School of Mathematical Sciences, Peking University); Jun Liao (School of Big Data and Software Engineering, Chongqing University); Xiaofei Zhu (School of Computer Science and Engineering, Chongqing University of Technology); Haoxuan Li (Center for Data Science, Peking University); Li Liu (School of Big Data and Software Engineering, Chongqing University)"
