title,doi,author,affiliation
Robust Tree-based Learned Vector Index with Query-aware Repartitioning,https://doi.org/10.1145/3711896.3737112,"['Wenqing Wei', 'Defu Lian', 'Qingshuai Feng', 'Yongji Wu']","['University of Science and Technology of China,State Key Laboratory of Cognitive Intelligence', 'University of Science and Technology of China,State Key Laboratory of Cognitive Intelligence', 'Great Bay University', 'University of California, Berkeley']"
Robustness Evaluation of Graph-based News Detection Using Network Structural Information,https://doi.org/10.1145/3711896.3737113,"['Xianghua Zeng', 'Hao Peng']","['State Key Laboratory of Software Development Environment, Beihang University', 'State Key Laboratory of Software Development Environment, Beihang University']"
S3GA: Towards Scalable Self-Supervised Learning for Large Scale Graph Alignment,https://doi.org/10.1145/3711896.3737114,"['Wenqi Guo', 'Shikui Tu', 'Lei Xu']","['School of Computer Science, Shanghai Jiao Tong University', 'School of Computer Science, Shanghai Jiao Tong University', 'School of Computer Science, Shanghai Jiao Tong University,Guangdong Laboratory of Artificial Intelligence and Digital Economy (SZ)']"
SAGE: Scale-Aware Gradual Evolution for Continual Knowledge Graph Embedding,https://doi.org/10.1145/3711896.3737115,"['Yifei Li', 'Lingling Zhang', 'Hang Yan', 'Tianzhe Zhao', 'Zihan Ma', 'Muye Huang', 'Jun Liu']","['School of Computer Science and Technology, Xi’an Jiaotong University,Zhongguancun Academy', 'School of Computer Science and Technology, Xi’an Jiaotong University', 'School of Computer Science and Technology, Xi’an Jiaotong University', 'School of Computer Science and Technology, Xi’an Jiaotong University', 'School of Computer Science and Technology, Xi’an Jiaotong University', 'School of Computer Science and Technology, Xi’an Jiaotong University', 'School of Computer Science and Technology, Xi’an Jiaotong University']"
Sampling-guided Heterogeneous Graph Neural Network with Temporal Smoothing for Scalable Longitudinal Data Imputation,https://doi.org/10.1145/3711896.3737116,"['Zhaoyang Zhang', 'Ziqi Chen', 'Qiao Liu', 'Jinhan Xie', 'Hongtu Zhu']","['School of Statistics, East China Normal University', 'School of Statistics, East China Normal University', 'Department of Statistics, Stanford University', 'Yunnan Key Laboratory of Statistical Modeling and Data Analysis, Yunnan University', 'Department of Biostatistics, Statistics, Computer Science and Genetics, University of North Carolina at Chapel Hill']"
Scaling Transformers for Discriminative Recommendation via Generative Pretraining,https://doi.org/10.1145/3711896.3737117,"['Chunqi Wang', 'Bingchao Wu', 'Zheng Chen', 'Lei Shen', 'Bing Wang', 'Xiaoyi Zeng']","['Alibaba International Digital Commercial Group', 'Alibaba International Digital Commercial Group', 'Alibaba International Digital Commercial Group', 'Alibaba International Digital Commercial Group', 'Alibaba International Digital Commercial Group', 'Alibaba International Digital Commercial Group']"
Score-based Generative Modeling for Conditional Independence Testing,https://doi.org/10.1145/3711896.3737118,"['Yixin Ren', 'Chenghou Jin', 'Yewei Xia', 'Li Ke', 'Longtao Huang', 'Hui Xue', 'Hao Zhang', 'Jihong Guan', 'Shuigeng Zhou']","['Fudan University', 'Fudan university', 'Fudan University', 'Alibaba Group', 'Alibaba Group', 'Alibaba Group', 'SIAT, Chinese Academy of Sciences', 'Tongji University', 'Fudan University']"
SDE: A Simplified and Disentangled Dependency Encoding Framework for State Space Models in Time Series Forecasting,https://doi.org/10.1145/3711896.3737119,"['Zixuan Weng', 'Jindong Han']","['The Hong Kong University of Science and Technology (Guangzhou)', 'Academy of Interdisciplinary Studies, The']"
Restoration and Spatial Rewiring for Source-Free Multivariate Time Series Domain Adaptation,https://doi.org/10.1145/3711896.3737150,"['Peiliang Gong', 'Yucheng Wang', 'Min Wu', 'Zhenghua Chen', 'Xiaoli Li', 'Daoqiang Zhang']","['Nanjing University of Aeronautics and Astronautics', 'Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR),Nanyang Technological University', 'Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR)', 'Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR),Centre for Frontier AI Research, Agency for Science Technology and Research (A*STAR)', 'Institute for Infocomm Research, Agency for Science Technology and Research (A*STAR),Centre for Frontier AI Research, Agency for Science Technology and Research (A*STAR)', 'Nanjing University of Aeronautics and Astronautics']"
Test-Time Training with Diversified Local Aggregation Consistency for Mortality Prediction using Clinical Time Series,https://doi.org/10.1145/3711896.3737151,"['Jingwen Xu', 'Fei Lyu', 'Pong C. Yuen']","['Department of Computer Science, Hong Kong Baptist University', 'Department of Computer Science, Hong Kong Baptist University', 'Department of Computer Science, Hong Kong Baptist University']"
The Adaptive Use of Count-Min Sketch: What is Safe and What is Not?,https://doi.org/10.1145/3711896.3737152,"['Dragos-Florian Ristache', 'Krzysztof Onak']","['Boston University', 'Boston University']"
THEMES: An Offline Apprenticeship Learning Framework for Evolving Reward Functions,https://doi.org/10.1145/3711896.3737154,"['Xi Yang', 'Md Mirajul Islam', 'Ge Gao', 'Min Chi']","['IBM Research', 'North Carolina State University', 'Stanford University', 'North Carolina State University']"
TIDFormer: Exploiting Temporal and Interactive Dynamics Makes A Great Dynamic Graph Transformer,https://doi.org/10.1145/3711896.3737155,"['Jie Peng', 'Zhewei Wei', 'Yuhang Ye']","['Renmin University of China', 'Renmin University of China', 'Huawei']"
Time Matters: Enhancing Sequential Recommendations with Time-Guided Graph Neural ODEs,https://doi.org/10.1145/3711896.3737156,"['Haoyan Fu', 'Zhida Qin', 'Shixiao Yang', 'Haoyao Zhang', 'Bin Lu', 'Shuang Li', 'Tianyu Huang', 'John C.S. Lui']","['Beijing Institute of Technology', 'Beijing Institute of Technology', 'Beijing Institute of Technology', 'Beijing Institute of Technology', 'Shanghai Jiao Tong University', 'Beihang University', 'Beijing Institute of Technology', 'The Chinese University of Hong Kong']"
TimeCapsule: Solving the Jigsaw Puzzle of Long-Term Time Series Forecasting with Compressed Predictive Representations,https://doi.org/10.1145/3711896.3737157,"['Yihang Lu', 'Yangyang Xu', 'Qitao Qin', 'Xianwei Meng']","['Hefei Institutes of Physical Science, Chinese Academy of Sciences,University of Science and Technology of China', 'Hefei Institutes of Physical Science, Chinese Academy of Sciences,University of Science and Technology of China', 'University of Science and Technology of China', 'Hefei Institutes of Physical Science, Chinese Academy of Sciences']"
Toast: Task-Oriented Multi-dimensional Augmentation for Spatio-Temporal Trajectory Data,https://doi.org/10.1145/3711896.3737158,"['Junhao Zhu', 'Tao Wang', 'Lu Chen', 'Ziquan Fang', 'Yunjun Gao', 'Tianyi Li']","['Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Aalborg University']"
ToolSQL: A Tool-Assisted Agent for SQL Verification and Refinement,https://doi.org/10.1145/3711896.3737159,"['Zhongyuan Wang', 'Richong Zhang', 'Zhijie Nie', 'Jaein Kim']","['CCSE, Beihang University', 'CCSE, Beihang University', 'CCSE, Beihang University', 'CCSE, Beihang University']"
Toward End-to-End Bearing Fault Diagnosis for Industrial Scenarios with Spiking Neural Networks,https://doi.org/10.1145/3711896.3737160,"['Lin Zuo', 'Yongqi Ding', 'Mengmeng Jing', 'Kunshan Yang', 'Biao Chen', 'Yunqian Yu']","['School of Information and Software Engineering, University of Electronic Science and Technology of China', 'School of Information and Software Engineering, University of Electronic Science and Technology of China', 'School of Information and Software Engineering, University of Electronic Science and Technology of China', 'School of Information and Software Engineering, University of Electronic Science and Technology of China', 'School of Information and Software Engineering, University of Electronic Science and Technology of China', 'School of Information and Software Engineering, University of Electronic Science and Technology of China']"
Towards Collaborative Fairness in Federated Learning Under Imbalanced Covariate Shift,https://doi.org/10.1145/3711896.3737161,"['Tianrun Yu', 'Jiaqi Wang', 'Haoyu Wang', 'Mingquan Lin', 'Han Liu', 'Nelson S. Yee', 'Fenglong Ma']","['The Pennsylvania State University', 'The Pennsylvania State University', 'State University of New York at Albany', 'University of Minnesota Twin Cities', 'Dalian University of Technology', 'The Pennsylvania State University', 'The Pennsylvania State University']"
Towards Efficient Few-shot Graph Neural Architecture Search via Partitioning Gradient Contribution,https://doi.org/10.1145/3711896.3737162,"['Wenhao Song', 'Xuan Wu', 'Bo Yang', 'You Zhou', 'Yubin Xiao', 'Yanchun Liang', 'Hongwei Ge', 'Heow Pueh Lee', 'Chunguo Wu']","['College of Software, Jilin University', 'College of Computer Science and Technology, Jilin University', 'Key Laboratory of Symbolic Computation and knowledge Engineering of Ministry of Education, Jilin University', 'College of Software, Jilin University', 'College of Computer Science and Technology, Jilin University', 'School of Computer Science, Zhuhai College of Science and Technology', 'Dalian University of Technology', 'National University of Singapore', 'College of Computer Science and Technology, Jilin University']"
Towards Interpretable Drug-Drug Interaction Prediction: A Graph-Based Approach with Molecular and Network-Level Explanations,https://doi.org/10.1145/3711896.3737163,"['Mengjie Chen', 'Ming Zhang', 'Cunquan Qu']","['Data Science Institute, School of Mathematics, Shandong University', 'Academy of Mathematics and Systems Science, Chinese Academy of Sciences', 'Data Science Institute, Shandong University']"
Towards Trajectory Anomaly Detection: a Fine-Grained and Noise-Resilient Framework,https://doi.org/10.1145/3711896.3737164,"['Wei Shao', 'Ziquan Fang', 'Lu Chen', 'Yunjun Gao']","['School of Software, Zhejiang University', 'School of Software, Zhejiang University', 'School of Computer Science, Zhejiang University', 'School of Computer Science, Zhejiang University']"
Track and Tweak: Monitoring and Improving Group Fairness for Temporal Graph Neural Networks in Real Time,https://doi.org/10.1145/3711896.3737165,"['Zixing Song', 'Muzhi Li', 'Yifei Zhang', 'Irwin King', 'José Miguel Hernández-Lobato']","['University of Cambridge', 'The Chinese University of Hong Kong', 'Nanyang Technological University', 'The Chinese University of Hong Kong', 'University of Cambridge']"
Training Data Attribution: Was Your Model Secretly Trained On Data Created By Mine?,https://doi.org/10.1145/3711896.3737166,"['Likun Zhang', 'Hao Wu', 'Lingcui Zhang', 'Fengyuan Xu', 'Jin Cao', 'Fenghua Li']","['State Key Laboratory of Cyberspace Security Defense,Institute of Information Engineering, Chinese Academy of Sciences', 'National Key Lab for Novel Software Technology, Nanjing University', 'State Key Laboratory of Cyberspace Security Defense,Institute of Information Engineering, Chinese Academy of Sciences', 'National Key Lab for Novel Software Technology, Nanjing University', 'School of Cyber Engineering, Xidian University', 'State Key Laboratory of Cyberspace Security Defense,Institute of Information Engineering, Chinese Academy of Sciences']"
Truss-based Why-not Community Search,https://doi.org/10.1145/3711896.3737167,"['Huan Xie', 'Qing Liu', 'Chengyang Luo', 'Yuhan Zhou', 'Yunjun Gao']","['Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University', 'Zhejiang University,Zhejiang Key Laboratory of Big Data Intelligent Computing']"
Understanding and Tackling Over-Dilution in Graph Neural Networks,https://doi.org/10.1145/3711896.3737168,"['Junhyun Lee', 'Veronika Thost', 'Bumsoo Kim', 'Jaewoo Kang', 'Tengfei Ma']","['Computer Science & Engineering, Korea University', 'AI, IBM Research', 'Chung-Ang University', 'Computer Science and Engineering, Korea University', 'Biomedical Informatics, State University of New York at Stony Brook']"
Understanding Why Large Language Models Can Be Ineffective in Time Series Analysis: The Impact of Modality Alignment,https://doi.org/10.1145/3711896.3737169,"['Liangwei Nathan Zheng', 'Chang Dong', 'Wei Emma Zhang', 'Lin Yue', 'Miao Xu', 'Olaf Maennel', 'Weitong Chen']","['The University of Adelaide', 'The University of Adelaide', 'The University of Adelaide', 'The University of Adelaide', 'The University of Queensland', 'The University of Adelaide', 'The University of Adelaide']"
UnG-MoCha: Neural Motif Counting in Uncertain Graphs,https://doi.org/10.1145/3711896.3737170,"['Lujie Ban', 'Xiaolin Han', 'Jinyang Li', 'Chenhao Ma']","['School of Data Science, The Chinese University of Hong Kong, Shenzhen', 'School of Computer Science, Northwestern Polytechnical University', 'Department of Computer Science, The University of Hong Kong', 'School of Data Science, The Chinese University of Hong Kong, Shenzhen']"
Unleashing The Power of Pre-Trained Language Models for Irregularly Sampled Time Series,https://doi.org/10.1145/3711896.3737171,"['Weijia Zhang', 'Chenlong Yin', 'Hao Liu', 'Hui Xiong']","['HKUST (GZ)', 'HKUST (GZ)', 'HKUST (GZ) & HKUST', 'HKUST (GZ) & HKUST']"
Unlocking the Power of Diffusion Models in Sequential Recommendation: A Simple and Effective Approach,https://doi.org/10.1145/3711896.3737172,"['Jialei Chen', 'Yuanbo Xu', 'Yiheng Jiang']","['MIC Lab, College of Computer Science and Technology, Jilin University', 'MIC Lab, College of Computer Science and Technology, Jilin University', 'MIC Lab, College of Computer Science and Technology, Jilin University']"
Unsupervised Graph Clustering with Deep Structural Entropy,https://doi.org/10.1145/3711896.3737173,"['Jingyun Zhang', 'Hao Peng', 'Li Sun', 'Guanlin Wu', 'Chunyang Liu', 'Zhengtao Yu']","['Beihang University', 'Beihang University', 'North China Electric Power University', 'School of Systems Engineering, TUDT', 'Didi Chuxing Technology Co., Ltd.', 'KUST']"
Unsupervised Time Series Anomaly Prediction with Importance-based Generative Contrastive Learning,https://doi.org/10.1145/3711896.3737174,"['Kai Zhao', 'Zhihao Zhuang', 'Chenjuan Guo', 'Hao Miao', 'Christian S. Jensen', 'Yunyao Cheng', 'Bin Yang']","['Aalborg University', 'East China Normal University', 'East China Normal University', 'Aalborg University', 'Aalborg University', 'Aalborg University', 'East China Normal University']"
Unveiling Mode Connectivity in Graph Neural Network,https://doi.org/10.1145/3711896.3737175,"['Bingheng Li', 'Zhikai Chen', 'Haoyu Han', 'Shenglai Zeng', 'Jingzhe Liu', 'Jiliang Tang']","['Michigan State University', 'Michigan State University', 'Michigan State University', 'Michigan State University', 'Michigan State University', 'Michigan State University']"
