title,author,doi,affiliation
Contextual Generative Auction with Permutation-level Externalities for Online Advertising,Ruitao Zhu (Shanghai Jiao Tong University); Yangsu Liu (Alibaba Group); Dagui Chen (Alibaba Group); Zhenjia Ma (Alibaba Group); Chufeng Shi (Shanghai Jiao Tong University); Zhenzhe Zheng (Shanghai Jiao Tong University); Jie Zhang (Alibaba Group); Jian Xu (Alibaba Group); Bo Zheng (Alibaba Group); Fan Wu (Shanghai Jiao Tong University),https://doi.org/10.1145/3690624.3709313,Shanghai Jiao Tong University; Alibaba Group
Attribute-Enhanced Similarity Ranking for Sparse Link Prediction,Joao Mattos (Rice University); Zexi Huang (UC Santa Barbara); Mert Kosan (UC Santa Barbara); Ambuj Singh (UC Santa Barbara); Arlei Silva (Rice University),https://doi.org/10.1145/3690624.3709314,Rice University; UC Santa Barbara
Towards Context-Aware Traffic Classification via Time-Wavelet Fusion Network,"Ziming Zhao (Zhejiang University); Zhuoxue Song (Zhejiang University); Xiaofei Xie (Singapore Management University); Zhaoxuan Li (Institute of Information Engineering, CAS); Jiongchi Yu (Singapore Management University); Fan Zhang (Zhejiang University); Tingting Li (Zhejiang University)",https://doi.org/10.1145/3690624.3709315,"Zhejiang University; Singapore Management University; Institute of Information Engineering, CAS"
Input Snapshots Fusion for Scalable Discrete-Time Dynamic Graph Neural Networks,Qingguo Qi (Zhejiang University); Hongyang Chen (Zhejiang Lab); Minhao Cheng (Pennsylvania State University); Han Liu (Dalian University of Technology),https://doi.org/10.1145/3690624.3709316,Zhejiang University; Zhejiang Lab; Pennsylvania State University; Dalian University of Technology
Diffusion-Inspired Cold Start with Sufficient Prior in Computerized Adaptive Testing,"Haiping Ma (Information Materials and Intelligent Sensing Laboratory of Anhui Province, the Institutes of Physical Science and Information Technology, Anhui University); Aoqing Xia (The Institutes of Physical Science and Information Technology, Anhui University); Changqian Wang (The Institutes of Physical Science and Information Technology, Anhui University); Hai Wang (The Institutes of Physical Science and Information Technology, Anhui University); Xingyi Zhang (School of Computer Science and Technology, Anhui University)",https://doi.org/10.1145/3690624.3709317,"Information Materials and Intelligent Sensing Laboratory of Anhui Province, the Institutes of Physical Science and Information Technology, Anhui University; The Institutes of Physical Science and Information Technology, Anhui University; School of Computer Science and Technology, Anhui University"
Incremental Label Distribution Learning,Chao Xu (National University of Defense Technology); Xijia Tang (National University of Defense Technology); Hong Tao (National University of Defense Technology); Chenping Hou (National University of Defense Technology),https://doi.org/10.1145/3690624.3709318,National University of Defense Technology
Revisiting Cognition in Neural Cognitive Diagnosis,Hengnian Gu (Northeast Normal University); Guoqian Luo (Northeast Normal University); Xiaoxiao Dong (Ludong University); Shulin Li (Northeast Normal University); Dongdai Zhou (Northeast Normal University),https://doi.org/10.1145/3690624.3709319,Northeast Normal University; Ludong University
How to use Graph Data in the Wild to Help Graph Anomaly Detection?,"Yuxuan Cao (Zhejiang University,Fudan University); Jiarong Xu (Fudan University); Chen Zhao (Fudan University); Jiaan Wang (WeChat AI, Tencent); Carl Yang (Emory University); Chunping Wang (Finvolution Group); Yang Yang (Zhejiang University)",https://doi.org/10.1145/3690624.3709320,"Zhejiang University; Fudan University; WeChat AI, Tencent; Emory University; Finvolution Group"
AgentGen: Enhancing Planning Abilities for Large Language Model based Agent via Environment and Task Generation,Mengkang Hu (The University of Hong Kong); Pu Zhao (Microsoft); Can Xu (Microsoft); Qingfeng Sun (Microsoft); Jian-Guang Lou (Microsoft); Qingwei Lin (Microsoft Research); Ping Luo (The University of Hong Kong); Saravan Rajmohan (Microsoft),https://doi.org/10.1145/3690624.3709321,The University of Hong Kong; Microsoft; Microsoft Research
Chainlet Orbits: Topological Address Embedding for Blockchain,Poupak Azad (University of Manitoba); Baris Coskunuzer (University of Texas at Dallas); Murat Kantarcioglu (Virginia Polytechnic Institute and State University); Cuneyt G. Akcora (University of Central Florida),https://doi.org/10.1145/3690624.3709322,University of Manitoba; University of Texas at Dallas; Virginia Polytechnic Institute and State University; University of Central Florida
AutoSTF: Decoupled Neural Architecture Search for Cost-Effective Automated Spatio-Temporal Forecasting,"Tengfei Lyu (The Hong Kong University of Science and Technology (Guangzhou)); Weijia Zhang (The Hong Kong University of Science and Technology (Guangzhou)); Jinliang Deng (The Hong Kong University of Science and Technology); Hao Liu (The Hong Kong University of Science and Technology (Guangzhou),The Hong Kong University of Science and Technology)",https://doi.org/10.1145/3690624.3709323,The Hong Kong University of Science and Technology (Guangzhou)
Understanding Oversmoothing in Diffusion-Based GNNs From the Perspective of Operator Semigroup Theory,"Weichen Zhao (The School of Statistics and Data Science, LPMC & KLMDASR, Nankai University); Chenguang Wang (The School of Data Science, The Chinese University of Hong Kong, Shenzhen); Xinyan Wang (The Academy of Mathematics and Systems Science, Chinese Academy of Sciences); Congying Han (School of Mathematical Sciences, University of the Chinese Academy of Sciences); Tiande Guo (School of Mathematical Sciences, University of the Chinese Academy of Sciences); Tianshu Yu (The School of Data Science, The Chinese University of Hong Kong, Shenzhen)",https://doi.org/10.1145/3690624.3709324,"Nankai University; The Chinese University of Hong Kong, Shenzhen; Chinese Academy of Sciences"
DUET: Dual Clustering Enhanced Multivariate Time Series Forecasting,"Xiangfei Qiu (East China Normal University); Xingjian Wu (East China Normal University); Yan Lin (Aalborg University); Chenjuan Guo (East China Normal University); Jilin Hu (School of Data Science and Engineering, East China Normal University,Engineering Research Center of Blockchain Data Management, East China Normal University); Bin Yang (East China Normal University)",https://doi.org/10.1145/3690624.3709325,East China Normal University; Aalborg University
LH-Mix: Local Hierarchy Correlation Guided Mixup over Hierarchical Prompt Tuning,"Fanshuang Kong (CCSE, Beihang University); Richong Zhang (CCSE, Beihang University); Ziqiao Wang (Tongji University)",https://doi.org/10.1145/3690624.3709326,Beihang University; Tongji University
Fast and Accurate Temporal Hypergraph Representation for Hyperedge Prediction,Yuanyuan Xu (University of New South Wales); Wenjie Zhang (University of New South Wales); Ying Zhang (Zhejiang Gongshang University); Xiwei Xu (CSIRO Data61); Xuemin Lin (Shanghai Jiaotong University),https://doi.org/10.1145/3690624.3709327,University of New South Wales; Zhejiang Gongshang University; CSIRO Data61; Shanghai Jiaotong University
Learning Universal Multi-level Market Irrationality Factors to Improve Stock Return Forecasting,"Chen Yang (School of Computer Science and Engineering, Beihang University); Jingyuan Wang (School of Computer Science and Engineering, Beihang University,School of Economics and Management, Beihang University); Xiaohan Jiang (School of Computer Science and Engineering, Beihang University); Junjie Wu (MIIT Key Laboratory of Data Intelligence and Management, Beihang University,School of Economics and Management, Beihang University)",https://doi.org/10.1145/3690624.3709328,Beihang University
CAPER: Enhancing Career Trajectory Prediction using Temporal Knowledge Graph and Ternary Relationship,Yeon-Chang Lee (Ulsan National Institute of Science and Technology); JaeHyun Lee (Hanyang University); Michiharu Yamashita (The Pennsylvania State University); Dongwon Lee (The Pennsylvania State University); Sang-Wook Kim (Hanyang University),https://doi.org/10.1145/3690624.3709329,Ulsan National Institute of Science and Technology; Hanyang University; The Pennsylvania State University
Scaling the Vocabulary of Non-autoregressive Models for Fast Generative Retrieval,Ravisri Valluri (Microsoft Research); Akash Kumar Mohankumar (Microsoft); Kushal Dave (Microsoft); Amit Singh (Microsoft); Jian Jiao (Microsoft); Manik Varma (Microsoft Research); Gaurav Sinha (Microsoft Research),https://doi.org/10.1145/3690624.3709330,Microsoft Research
Dynamic Localisation of Spatial-Temporal Graph Neural Network,"Wenying Duan (Jiangxi Provincial Key Laboratory of Intelligent Systems and Human-Machine Interaction, Nanchang University); Shujun Guo (School of Mathematics and Computer Sciences, Nanchang University); Zimu Zhou (School of Data Science, City University of Hong Kong); Wei Huang (School of Mathematics and Computer Sciences, Nanchang University); Hong Rao (School of Software, Nanchang University); Xiaoxi He (Faculty of Science and Technology, University of Macau)",https://doi.org/10.1145/3690624.3709331,"Jiangxi Provincial Key Laboratory of Intelligent Systems and Human-Machine Interaction, Nanchang University; School of Mathematics and Computer Sciences, Nanchang University; School of Data Science, City University of Hong Kong; School of Software, Nanchang University; Faculty of Science and Technology, University of Macau"
Adaptive Domain Inference Attack with Concept Hierarchy,"Yuechun Gu (Trustworthy and Intelligent Computing Lab (TAIC), Computer Science and Electrical Engineering, University of Maryland, Baltimore County); Jiajie He (Trustworthy and Intelligent Computing Lab (TAIC), Computer Science and Electrical Engineering, University of Maryland, Baltimore County); Keke Chen (Trustworthy and Intelligent Computing Lab (TAIC), Computer Science and Electrical Engineering, University of Maryland, Baltimore County)",https://doi.org/10.1145/3690624.3709332,"University of Maryland, Baltimore County"
